ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1790038538.9,,,,,,,,,,,,,,,,7.0,3116.642707895,394.0
1790038541.5,,,,,,,,,,,,,,,,8.0,3116.642707895,394.0
1790038544.1,,,,,,,,,,,,,,,,9.0,3116.642707895,394.0
1790038546.6,,,,,,,,,,,,,,,,10.0,3116.642707895,394.0
1790038549.2,,,,,,,,,,,,,,,,12.0,3116.642707895,394.0
1790038551.8,,,,,,,,,,,,,,,,13.0,3116.642707895,394.0
1790038554.4,,,,,,,,,,,,,,,,13.0,3116.642707895,394.0
1790038557.0,,,,,,,,,,,,,,,,14.0,3116.642707895,394.0
1790038559.5,,,,,,,,,,,,,,,,16.0,3116.642707895,394.0
1790038562.1,,,,,,,,,,,,,,,,17.0,3116.642707895,394.0
1790038564.7,,,,,,,,,,,,,,,,18.0,3116.642707895,394.0
1790038567.3,,,,,,,,,,,,,,,,,3566.1613339289997,416.0
1790038569.9,,,,,,,,,,,,,,,,2.0,3566.1613339289997,416.0
1790038572.5,,,,,,,,,,,,,,,,4.0,3566.1613339289997,416.0
1790038575.0,,,,,,,,,,,,,,,,5.0,3566.1613339289997,416.0
1790038577.6,,,,,,,,,,,,,,,,5.0,3566.1613339289997,416.0
1790038580.2,,,,,,,,,,,,,,,,5.0,3566.1613339289997,416.0
1790038582.8,,,,,,,,,,,,,,,,5.0,3566.1613339289997,416.0
1790038585.4,,,,,,,,,,,,,,,,6.0,3566.1613339289997,416.0
1790038587.9,,,,,,,,,,,,,,,,6.0,3566.1613339289997,416.0
1790038590.5,,,,,,,,,,,,,,,,6.0,3566.1613339289997,416.0
1790038593.1,,,,,,,,,,,,,,,,6.0,3566.1613339289997,416.0
1790038595.7,,,,,,,,,,,,,,,,7.0,3566.1613339289997,416.0
1790038598.3,,,,,,,,,,,,,,,,7.0,3566.1613339289997,416.0
1790038600.8,,,,,,,,,,,,,,,,7.0,3566.1613339289997,416.0
1790038603.4,,,,,,,,,,,,,,,,9.0,3566.1613339289997,416.0
1790038606.0,,,,,,,,,,,,,,,,11.0,3566.1613339289997,416.0
1790038608.6,,,,,,,,,,,,,,,,11.0,3566.1613339289997,416.0
1790038611.2,,,,,,,,,,,,,,,,13.0,3566.1613339289997,416.0
1790038613.7,,,,,,,,,,,,,,,,13.0,3566.1613339289997,416.0
1790038616.3,,,,,,,,,,,,,,,,13.0,3566.1613339289997,416.0
1790038618.9,,,,,,,,,,,,,,,,14.0,3566.1613339289997,416.0
1790038621.5,,,,,,,,,,,,,,,,15.0,3566.1613339289997,416.0
1790038624.0,,,,,,,,,,,,,,,,16.0,3566.1613339289997,416.0
1790038626.6,,,,,,,,,,,,,,,,19.0,3566.1613339289997,416.0
1790038629.2,,,,,,,,,,,,,,,,21.0,3626.7231417899998,417.0
1790038631.8,,,,,,,,,,,,,,,,20.0,3748.336369418,419.0
1790038634.4,,,,,,,,,,,,,,,,1.0,4183.826924359,439.0
1790038637.0,,,,,,,,,,,,,,,,1.0,4183.826924359,439.0
1790038639.6,,,,,,,,,,,,,,,,1.0,4183.826924359,439.0
1790038642.2,,,,,,,,,,,,,,,,1.0,4183.826924359,439.0
1790038644.8,,,,,,,,,,,,,,,,1.0,4183.826924359,439.0
1790038647.3,,,,,,,,,,,,,,,,2.0,4183.826924359,439.0
1790038649.9,,,,,,,,,,,,,,,,2.0,4183.826924359,439.0
1790038652.6,,,,,,,,,,,,,,,,2.0,4183.826924359,439.0
1790038655.2,,,,,,,,,,,,,,,,3.0,4183.826924359,439.0
1790038657.7,,,,,,,,,,,,,,,,5.0,4183.826924359,439.0
1790038660.3,,,,,,,,,,,,,,,,5.0,4183.826924359,439.0
1790038662.9,,,,,,,,,,,,,,,,7.0,4183.826924359,439.0
1790038665.5,,,,,,,,,,,,,,,,7.0,4183.826924359,439.0
1790038668.1,,,,,,,,,,,,,,,,9.0,4183.826924359,439.0
1790038670.7,,,,,,,,,,,,,,,,10.0,4183.826924359,439.0
1790038673.3,,,,,,,,,,,,,,,,11.0,4183.826924359,439.0
1790038675.9,,,,,,,,,,,,,,,,13.0,4183.826924359,439.0
1790038678.5,,,,,,,,,,,,,,,,13.0,4183.826924359,439.0
1790038681.1,,,,,,,,,,,,,,,,14.0,4183.826924359,439.0
1790038683.7,,,,,,,,,,,,,,,,16.0,4183.826924359,439.0
1790038686.3,,,,,,,,,,,,,,,,20.0,4183.826924359,439.0
1790038688.9,,,,,,,,,,,,,,,,23.0,4183.826924359,439.0
1790038691.5,,,,,,,,,,,,,,,,,4598.922165181,462.0
1790038694.1,,,,,,,,,,,,,,,,1.0,4598.922165181,462.0
1790038696.7,,,,,,,,,,,,,,,,1.0,4598.922165181,462.0
1790038699.3,,,,,,,,,,,,,,,,1.0,4598.922165181,462.0
1790038701.9,,,,,,,,,,,,,,,,1.0,4598.922165181,462.0
1790038704.5,,,,,,,,,,,,,,,,1.0,4598.922165181,462.0
1790038707.1,,,,,,,,,,,,,,,,3.0,4598.922165181,462.0
1790038709.7,,,,,,,,,,,,,,,,3.0,4598.922165181,462.0
1790038712.3,,,,,,,,,,,,,,,,4.0,4598.922165181,462.0
1790038714.9,,,,,,,,,,,,,,,,5.0,4598.922165181,462.0
1790038717.5,,,,,,,,,,,,,,,,5.0,4598.922165181,462.0
1790038720.1,,,,,,,,,,,,,,,,5.0,4598.922165181,462.0
1790038722.7,,,,,,,,,,,,,,,,5.0,4598.922165181,462.0
1790038725.3,,,,,,,,,,,,,,,,8.0,4598.922165181,462.0
1790038727.9,,,,,,,,,,,,,,,,9.0,4598.922165181,462.0
1790038730.5,,,,,,,,,,,,,,,,10.0,4598.922165181,462.0
1790038733.1,,,,,,,,,,,,,,,,10.0,4598.922165181,462.0
1790038735.7,,,,,,,,,,,,,,,,11.0,4598.922165181,462.0
