ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,origin_waits_total,urgent_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789985049.2,42.0,0.0,76.0,10.0,1.0,166.0,,1181.0,295.0,128.0,305.0,295.0,10.0,0.0,184.0,11.0,1.022557933698101,18.0,1817.527532018,3204.0
1789985054.2,34.0,1.0,83.0,10.0,1.0,168.0,,1185.0,299.0,128.0,309.0,299.0,10.0,0.0,187.0,11.0,1.0031009727139435,20.0,1847.106300926,3220.0
1789985059.1,39.0,0.0,78.0,11.0,1.0,171.0,,1189.0,303.0,128.0,314.0,303.0,11.0,0.0,190.0,13.0,1.0035050781389694,16.0,1947.139221534,3236.0
1789985064.2,44.0,1.0,72.0,11.0,1.0,176.0,,1191.0,311.0,128.0,322.0,311.0,13.0,0.0,195.0,16.0,0.9945924078246254,16.0,2076.971892174,3256.0
1789985069.5,46.0,2.0,69.0,11.0,1.0,181.0,,1194.0,317.0,128.0,328.0,317.0,13.0,0.0,199.0,17.0,0.9574406358402174,12.0,2197.877167916,3274.0
1789985074.4,34.0,0.0,84.0,10.0,1.0,184.0,,1196.0,324.0,128.0,334.0,324.0,13.0,0.0,202.0,17.0,0.973968726531488,14.0,2242.133109558,3292.0
1789985079.5,37.0,2.0,80.0,9.0,1.0,190.0,,1198.0,331.0,128.0,340.0,331.0,14.0,0.0,208.0,18.0,0.9967045739012266,12.0,2328.134017122,3310.0
1789985084.6,33.0,3.0,84.0,8.0,1.0,194.0,,1203.0,337.0,128.0,345.0,337.0,14.0,0.0,212.0,18.0,0.982735221542753,12.0,2372.284471394,3332.0
1789985089.6,42.0,2.0,76.0,9.0,1.0,197.0,,1208.0,346.0,129.0,355.0,346.0,14.0,0.0,217.0,18.0,1.0171883381611415,12.0,2426.8297432,3362.0
1789985094.7,46.0,2.0,71.0,10.0,1.0,201.0,,1209.0,351.0,129.0,361.0,351.0,14.0,0.0,221.0,18.0,0.9883506776812216,12.0,2478.133813556,3374.0
1789985099.7,34.0,0.0,83.0,12.0,1.0,208.0,,1210.0,360.0,129.0,372.0,360.0,14.0,0.0,228.0,19.0,0.9787759718199048,12.0,2651.8902733239997,3394.0
1789985104.6,40.0,0.0,79.0,10.0,1.0,212.0,,1212.0,366.0,129.0,376.0,366.0,14.0,0.0,230.0,19.0,0.9805841647891858,18.0,2678.167669312,3410.0
1789985109.6,14.0,0.0,107.0,8.0,1.0,215.0,,1214.0,369.0,129.0,377.0,369.0,14.0,0.0,233.0,20.0,1.022768479776848,12.0,2724.5735873119997,3420.0
1789985114.8,17.0,0.0,103.0,9.0,1.0,218.0,,1214.0,372.0,129.0,381.0,372.0,15.0,0.0,235.0,21.0,0.993979097378679,14.0,2787.148423774,3426.0
1789985119.8,23.0,0.0,95.0,11.0,1.0,223.0,,1214.0,378.0,129.0,389.0,378.0,18.0,0.0,240.0,25.0,0.9896023316525409,12.0,2927.8029613559997,3438.0
1789985124.9,29.0,3.0,86.0,11.0,1.0,226.0,,1222.0,388.0,129.0,399.0,388.0,19.0,0.0,243.0,26.0,0.9924824768444015,16.0,2968.65749462,3474.0
