program_id,turn,status,latency_s,prompt_tokens,completion_tokens
bench-sat-20260915-152924-s144,0,200,72.574,60939,46
bench-sat-20260915-152924-s144,1,200,65.305,61014,62
bench-sat-20260915-152924-s144,2,200,1.249,61105,52
bench-sat-20260915-152924-s145,0,200,68.921,61098,35
bench-sat-20260915-152924-s145,1,200,51.289,61162,29
bench-sat-20260915-152924-s145,2,200,44.434,61220,36
bench-sat-20260915-152924-s146,0,200,75.315,61034,62
bench-sat-20260915-152924-s146,1,200,64.048,61125,42
bench-sat-20260915-152924-s146,2,200,25.585,61196,42
bench-sat-20260915-152924-s147,0,200,75.707,61057,60
bench-sat-20260915-152924-s147,1,200,57.78,61146,43
bench-sat-20260915-152924-s147,2,200,32.908,61218,32
bench-sat-20260915-152924-s148,0,200,71.363,61116,36
bench-sat-20260915-152924-s148,1,200,66.369,61181,45
bench-sat-20260915-152924-s148,2,200,26.241,61255,38
bench-sat-20260915-152924-s149,0,200,71.565,61087,40
bench-sat-20260915-152924-s149,1,200,65.179,61156,48
bench-sat-20260915-152924-s149,2,200,37.778,61233,80
bench-sat-20260915-152924-s150,0,200,70.934,61380,36
bench-sat-20260915-152924-s150,1,200,69.903,61445,43
bench-sat-20260915-152924-s150,2,200,15.247,61517,37
bench-sat-20260915-152924-s151,0,200,71.256,61121,36
bench-sat-20260915-152924-s151,1,200,65.299,61186,45
bench-sat-20260915-152924-s151,2,200,1.731,61260,40
bench-sat-20260915-152924-s152,0,200,73.932,61240,38
bench-sat-20260915-152924-s152,1,200,66.78,61307,80
bench-sat-20260915-152924-s152,2,200,26.181,61417,80
bench-sat-20260915-152924-s153,0,200,73.406,61139,39
bench-sat-20260915-152924-s153,1,200,59.136,61207,37
bench-sat-20260915-152924-s153,2,200,5.428,61273,36
bench-sat-20260915-152924-s154,0,200,72.873,61324,36
bench-sat-20260915-152924-s154,1,200,57.249,61389,39
bench-sat-20260915-152924-s154,2,200,41.458,61457,53
bench-sat-20260915-152924-s155,0,200,74.628,60929,46
bench-sat-20260915-152924-s155,1,200,68.093,61004,58
bench-sat-20260915-152924-s155,2,200,30.302,61091,39
bench-sat-20260915-152924-s156,0,200,219.686,61139,36
bench-sat-20260915-152924-s156,1,200,17.487,61204,51
bench-sat-20260915-152924-s156,2,200,1.475,61284,49
bench-sat-20260915-152924-s157,0,200,201.386,61296,34
bench-sat-20260915-152924-s157,1,200,35.531,61359,43
bench-sat-20260915-152924-s157,2,200,1.283,61431,46
bench-sat-20260915-152924-s158,0,200,198.131,61112,36
bench-sat-20260915-152924-s158,1,200,38.689,61177,41
